Name,TVT-split,year,Longitude,Latitude,North angle,Owner
40280_2,Trainning,2021,138.6648689,35.13851054,71.12122345,Google Street View
40282_1,Trainning,2021,138.6646155,35.13843546,70.78482819,Google Street View
40290_2,Trainning,2021,138.6748161,35.1414947,250.5835876,Google Street View
40291_1,Trainning,2021,138.67469,35.14145589,250.7499084,Google Street View
40298_1,Trainning,2021,138.6738072,35.14118426,250.1617737,Google Street View
402_1,Trainning,2021,135.5500724,34.72668948,19.76623535,Google Street View
40306_1,Trainning,2021,138.6727983,35.14087382,249.5012817,Google Street View
40306_2,Trainning,2021,138.6727983,35.14087382,249.5012817,Google Street View
40307_1,Trainning,2021,138.6726721,35.14083502,250.3849945,Google Street View
40314_2,Trainning,2021,138.6717893,35.14056339,241.8055115,Google Street View
40357_2,Trainning,2021,138.6797819,35.15605556,91.48135376,Google Street View
40358_2,Trainning,2021,138.6796472,35.15605556,91.63244629,Google Street View
40362_2,Trainning,2021,138.6791082,35.15605556,91.44671631,Google Street View
40363_1,Trainning,2021,138.6789734,35.15605556,91.34740448,Google Street View
40363_2,Trainning,2021,138.6789734,35.15605556,91.34740448,Google Street View
40364_2,Trainning,2021,138.6788387,35.15605556,91.24446106,Google Street View
40370_2,Trainning,2021,138.6780302,35.15605556,91.42520142,Google Street View
40373_1,Trainning,2021,138.677626,35.15605556,91.50666046,Google Street View
40374_2,Trainning,2021,138.6774912,35.15605556,91.67221069,Google Street View
403_1,Trainning,2021,135.550108,34.72679629,19.71160126,Google Street View
405_2,Trainning,2021,135.5501792,34.72700991,19.55488205,Google Street View
406_1,Trainning,2021,135.5502148,34.72711672,19.52139282,Google Street View
406_2,Trainning,2021,135.5502148,34.72711672,19.52139282,Google Street View
407_2,Trainning,2021,135.5502437,34.72722485,19.52697563,Google Street View
408_2,Trainning,2021,135.5502708,34.72733333,19.47868538,Google Street View
40958_1,Trainning,2021,138.8717264,35.12077778,275.0877075,Google Street View
40958_2,Trainning,2021,138.8717264,35.12077778,275.0877075,Google Street View
40959_1,Trainning,2021,138.8715916,35.12077778,275.4762878,Google Street View
40960_1,Trainning,2021,138.8714569,35.12077778,274.7687378,Google Street View
40960_2,Trainning,2021,138.8714569,35.12077778,274.7687378,Google Street View
40961_1,Trainning,2021,138.8713221,35.12077778,275.6105652,Google Street View
40961_2,Trainning,2021,138.8713221,35.12077778,275.6105652,Google Street View
40962_1,Trainning,2021,138.8711874,35.12077778,276.1348267,Google Street View
40963_1,Trainning,2021,138.8710526,35.12077778,275.6264343,Google Street View
40963_2,Trainning,2021,138.8710526,35.12077778,275.6264343,Google Street View
40964_1,Trainning,2021,138.8709179,35.12077778,274.5775146,Google Street View
40964_2,Trainning,2021,138.8709179,35.12077778,274.5775146,Google Street View
40965_1,Trainning,2021,138.8707831,35.12077778,275.7104797,Google Street View
40965_2,Trainning,2021,138.8707831,35.12077778,275.7104797,Google Street View
40966_2,Trainning,2021,138.8706484,35.12077778,275.3839417,Google Street View
40968_1,Trainning,2021,138.8703789,35.12077778,274.9039917,Google Street View
40969_1,Trainning,2021,138.8702441,35.12077778,275.4138794,Google Street View
40969_2,Trainning,2021,138.8702441,35.12077778,275.4138794,Google Street View
40970_2,Trainning,2021,138.8701094,35.12077778,275.3667908,Google Street View
40971_1,Trainning,2021,138.8699746,35.12077778,275.0358887,Google Street View
40973_1,Trainning,2021,138.8697052,35.12077778,275.2772827,Google Street View
40973_2,Trainning,2021,138.8697052,35.12077778,275.2772827,Google Street View
40974_1,Trainning,2021,138.8695704,35.12077778,274.9494019,Google Street View
40974_2,Trainning,2021,138.8695704,35.12077778,274.9494019,Google Street View
40975_1,Trainning,2021,138.8694357,35.12077778,275.4269409,Google Street View
40975_2,Trainning,2021,138.8694357,35.12077778,275.4269409,Google Street View
40976_1,Trainning,2021,138.8693009,35.12077778,274.9972229,Google Street View
40976_2,Trainning,2021,138.8693009,35.12077778,274.9972229,Google Street View
40977_1,Trainning,2021,138.8691662,35.12077778,275.1083374,Google Street View
40978_1,Trainning,2021,138.8690314,35.12077778,274.7048035,Google Street View
40978_2,Trainning,2021,138.8690314,35.12077778,274.7048035,Google Street View
40979_1,Trainning,2021,138.8688967,35.12077778,274.5387268,Google Street View
40979_2,Trainning,2021,138.8688967,35.12077778,274.5387268,Google Street View
409_2,Trainning,2021,135.550298,34.72744181,19.41916847,Google Street View
41052_1,Trainning,2021,138.854582,35.12054811,252.5359497,Google Street View
41052_2,Trainning,2021,138.854582,35.12054811,252.5359497,Google Street View
413_2,Trainning,2021,135.5504064,34.72787573,19.03315735,Google Street View
417_1,Trainning,2021,135.5505575,34.72828835,263.5984497,Google Street View
417_2,Trainning,2021,135.5505575,34.72828835,263.5984497,Google Street View
41_2,Trainning,2021,135.5653232,34.73943446,46.95617294,Google Street View
420_1,Trainning,2021,135.5508715,34.72849765,37.54092407,Google Street View
420_2,Trainning,2021,135.5508715,34.72849765,37.54092407,Google Street View
42332_1,Trainning,2021,138.9286559,35.11706916,16.74399185,Google Street View
42332_2,Trainning,2021,138.9286559,35.11706916,16.74399185,Google Street View
429_1,Trainning,2021,135.5518133,34.72912553,226.3065948,Google Street View
429_2,Trainning,2021,135.5518133,34.72912553,226.3065948,Google Street View
430_2,Trainning,2021,135.5519179,34.7291953,226.5202026,Google Street View
431_2,Trainning,2021,135.5520226,34.72926506,226.7989502,Google Street View
4334_1,Trainning,2021,135.7455253,34.96693104,1.880106211,Google Street View
4334_2,Trainning,2021,135.7455253,34.96693104,1.880106211,Google Street View
433_2,Trainning,2021,135.5521667,34.72936111,226.8664093,Google Street View
4349_2,Trainning,2021,135.74575,34.97672292,182.1980896,Google Street View
4351_2,Trainning,2021,135.74575,34.9765021,92.45598602,Google Street View
4356_1,Trainning,2021,135.74575,34.97595005,181.3511963,Google Street View
4362_1,Trainning,2021,135.74575,34.97528758,1.360960841,Google Street View
436_2,Trainning,2021,135.5524806,34.72957041,225.6086273,Google Street View
4375_2,Trainning,2021,135.74575,34.97385221,180.9463959,Google Street View
4376_2,Trainning,2021,135.74575,34.9737418,181.2125549,Google Street View
437_1,Trainning,2021,135.5525853,34.72964017,225.8538361,Google Street View
437_2,Trainning,2021,135.5525853,34.72964017,225.8538361,Google Street View
4381_1,Trainning,2021,135.74575,34.97905556,267.1511841,Google Street View
4384_1,Trainning,2021,135.74575,34.97872434,182.4094391,Google Street View
4385_1,Trainning,2021,135.74575,34.97861393,182.7221832,Google Street View
4386_1,Trainning,2021,135.74575,34.97850352,182.7342987,Google Street View
4387_1,Trainning,2021,135.74575,34.97839312,182.7295685,Google Street View
4388_1,Trainning,2021,135.74575,34.97828271,182.4991913,Google Street View
438_2,Trainning,2021,135.5526899,34.72970994,226.6762543,Google Street View
4392_1,Trainning,2021,135.74575,34.97784108,182.2931824,Google Street View
4393_1,Trainning,2021,135.74575,34.97773067,182.2432098,Google Street View
4395_1,Trainning,2021,135.74575,34.97750985,182.8237457,Google Street View
4395_2,Trainning,2021,135.74575,34.97750985,182.8237457,Google Street View
4396_1,Trainning,2021,135.74575,34.97739944,182.4530487,Google Street View
4396_2,Trainning,2021,135.74575,34.97739944,182.4530487,Google Street View
439_2,Trainning,2021,135.5527945,34.7297797,227.098877,Google Street View
43_2,Trainning,2021,135.565525,34.73958116,46.52783966,Google Street View
4408_1,Trainning,2021,135.7463304,34.97905556,235.3774109,Google Street View
440_2,Trainning,2021,135.5528992,34.72984947,226.5379791,Google Street View
4412_2,Trainning,2021,135.7457914,34.97905556,266.8148804,Google Street View
4421_1,Trainning,2021,135.8583521,34.9998154,25.61628723,Google Street View
4429_2,Trainning,2021,135.8591471,35.00106377,34.65424728,Google Street View
4430_2,Trainning,2021,135.8592325,35.00114916,36.83219528,Google Street View
4432_2,Trainning,2021,135.8594033,35.00131993,43.99968719,Google Street View
4433_2,Trainning,2021,135.8594887,35.00140532,45.6891098,Google Street View
4434_2,Trainning,2021,135.859574,35.00149071,46.51282883,Google Street View
4447_1,Trainning,2021,135.8611962,35.00200052,78.79406738,Google Street View
4447_2,Trainning,2021,135.8611962,35.00200052,78.79406738,Google Street View
4448_2,Trainning,2021,135.8613235,35.00203687,82.00601959,Google Street View
4450_1,Trainning,2021,135.8615779,35.00210957,86.38922119,Google Street View
4452_1,Trainning,2021,135.8618455,35.00208728,89.85331726,Google Street View
4452_2,Trainning,2021,135.8618455,35.00208728,89.85331726,Google Street View
4453_2,Trainning,2021,135.8619794,35.0020751,90.14529419,Google Street View
4454_1,Trainning,2021,135.8621134,35.00206293,89.83869171,Google Street View
4454_2,Trainning,2021,135.8621134,35.00206293,89.83869171,Google Street View
4462_1,Trainning,2021,135.8631848,35.00196553,89.37833405,Google Street View
4465_2,Trainning,2021,135.8635865,35.001929,89.9551239,Google Street View
4466_1,Trainning,2021,135.8637205,35.00191683,90.07954407,Google Street View
4467_1,Trainning,2021,135.8638544,35.00190465,89.92987823,Google Street View
4468_1,Trainning,2021,135.8639883,35.00189247,89.62725067,Google Street View
4469_1,Trainning,2021,135.8641222,35.0018803,89.39014435,Google Street View
4470_1,Trainning,2021,135.8642562,35.00186812,89.22877502,Google Street View
4471_1,Trainning,2021,135.8643901,35.00185595,89.15731049,Google Street View
4476_1,Trainning,2021,135.865042,35.00185852,89.26143646,Google Street View
4477_1,Trainning,2021,135.8651763,35.00186692,88.97485352,Google Street View
447_2,Trainning,2021,135.5460998,34.70391367,0.882786989,Google Street View
4483_2,Trainning,2021,135.8659825,35.0019173,190.6635284,Google Street View
4486_2,Trainning,2021,135.8663855,35.0019425,191.5272217,Google Street View
448_1,Trainning,2021,135.5461072,34.70402428,0.912220538,Google Street View
4498_1,Trainning,2021,135.8679978,35.00204326,89.49060059,Google Street View
44_2,Trainning,2021,135.565626,34.73965452,355.7098083,Google Street View
4500_1,Trainning,2021,135.8682665,35.00206006,89.6570816,Google Street View
4504_2,Trainning,2021,135.8688039,35.00209365,91.19567108,Google Street View
4505_1,Trainning,2021,135.8689383,35.00210205,91.80125427,Google Street View
4506_1,Trainning,2021,135.8690727,35.00211044,92.78836823,Google Street View
4506_2,Trainning,2021,135.8690727,35.00211044,92.78836823,Google Street View
4507_1,Trainning,2021,135.8692055,35.00209365,93.47931671,Google Street View
4507_2,Trainning,2021,135.8692055,35.00209365,93.47931671,Google Street View
4509_1,Trainning,2021,135.869471,35.00205573,95.37812042,Google Street View
450_1,Trainning,2021,135.5461219,34.7042455,0.954292119,Google Street View
450_2,Trainning,2021,135.5461219,34.7042455,0.954292119,Google Street View
4510_1,Trainning,2021,135.8696038,35.00203676,177.8823853,Google Street View
4510_2,Trainning,2021,135.8696038,35.00203676,177.8823853,Google Street View
4513_2,Trainning,2021,135.870002,35.00197987,185.8363037,Google Street View
4514_1,Trainning,2021,135.8701347,35.00196091,277.6725769,Google Street View
4515_1,Trainning,2021,135.8702675,35.00194194,279.3220825,Google Street View
4515_2,Trainning,2021,135.8702675,35.00194194,279.3220825,Google Street View
4516_1,Trainning,2021,135.8704002,35.00192298,281.507019,Google Street View
4516_2,Trainning,2021,135.8704002,35.00192298,281.507019,Google Street View
4517_1,Trainning,2021,135.870533,35.00190402,281.711792,Google Street View
4517_2,Trainning,2021,135.870533,35.00190402,281.711792,Google Street View
4518_1,Trainning,2021,135.8706657,35.00188505,281.9186401,Google Street View
4518_2,Trainning,2021,135.8706657,35.00188505,281.9186401,Google Street View
4519_1,Trainning,2021,135.8707985,35.00186609,282.1748657,Google Street View
4519_2,Trainning,2021,135.8707985,35.00186609,282.1748657,Google Street View
451_2,Trainning,2021,135.5461293,34.70435611,0.956943452,Google Street View
4520_1,Trainning,2021,135.8709312,35.00184713,282.286499,Google Street View
4520_2,Trainning,2021,135.8709312,35.00184713,282.286499,Google Street View
4521_1,Trainning,2021,135.8526944,34.99377778,258.874054,Google Street View
4522_1,Trainning,2021,135.8528292,34.99377778,273.4936218,Google Street View
4522_2,Trainning,2021,135.8528292,34.99377778,273.4936218,Google Street View
4523_1,Trainning,2021,135.8529639,34.99377778,280.3335876,Google Street View
4528_1,Trainning,2021,135.8536377,34.99377778,288.5124512,Google Street View
452_1,Trainning,2021,135.5461367,34.70446672,0.9185251,Google Street View
455_2,Trainning,2021,135.5461588,34.70479854,1.061457872,Google Street View
4569_1,Trainning,2021,135.857588,34.99548613,170.6085358,Google Street View
456_1,Trainning,2021,135.5461662,34.70490915,1.207475781,Google Street View
4570_1,Trainning,2021,135.8575525,34.99559261,169.9508209,Google Street View
4573_2,Trainning,2021,135.857446,34.99591207,169.9761047,Google Street View
4574_2,Trainning,2021,135.8574105,34.99601856,170.4370728,Google Street View
4575_1,Trainning,2021,135.857375,34.99612504,170.3521729,Google Street View
4576_1,Trainning,2021,135.8573395,34.99623153,170.1719208,Google Street View
4578_2,Trainning,2021,135.8572685,34.9964445,169.671936,Google Street View
4579_1,Trainning,2021,135.857233,34.99655098,169.3289642,Google Street View
457_1,Trainning,2021,135.5461735,34.70501976,1.050721765,Google Street View
457_2,Trainning,2021,135.5461735,34.70501976,1.050721765,Google Street View
4580_2,Trainning,2021,135.8571975,34.99665747,170.507782,Google Street View
458_1,Trainning,2021,135.5461809,34.70513037,0.651219428,Google Street View
4594_2,Trainning,2021,135.8576541,34.99802198,195.1201477,Google Street View
4595_2,Trainning,2021,135.8576936,34.9981275,195.2704163,Google Street View
4596_2,Trainning,2021,135.8577332,34.99823301,195.4578552,Google Street View
4598_2,Trainning,2021,135.8578123,34.99844404,195.690918,Google Street View
459_2,Trainning,2021,135.5461883,34.70524098,0.328212649,Google Street View
45_1,Trainning,2021,135.5657269,34.73972787,47.00455856,Google Street View
4601_2,Trainning,2021,135.8579311,34.99876058,195.4250946,Google Street View
4604_2,Trainning,2021,135.8580498,34.99907713,200.8784637,Google Street View
4605_2,Trainning,2021,135.8580893,34.99918264,201.624939,Google Street View
4639_2,Trainning,2021,135.8306899,34.99119332,245.578125,Google Street View
463_1,Trainning,2021,135.5462178,34.70568341,0.885811687,Google Street View
4641_2,Trainning,2021,135.8309477,34.99125776,246.1225891,Google Street View
4644_2,Trainning,2021,135.8313343,34.99135442,246.2994843,Google Street View
4645_2,Trainning,2021,135.8314632,34.99138664,246.5687561,Google Street View
4646_2,Trainning,2021,135.8315921,34.99141886,247.0350647,Google Street View
4648_2,Trainning,2021,135.8318499,34.9914833,248.4607544,Google Street View
4649_2,Trainning,2021,135.8319787,34.99151552,249.7289429,Google Street View
464_1,Trainning,2021,135.5462252,34.70579402,0.818659484,Google Street View
4650_1,Trainning,2021,135.8321076,34.99154774,251.0475769,Google Street View
4651_1,Trainning,2021,135.832241,34.99155556,260.6177673,Google Street View
4652_2,Trainning,2021,135.8323757,34.99155556,267.3968811,Google Street View
4658_2,Trainning,2021,135.8331842,34.99155556,138.5243835,Google Street View
465_1,Trainning,2021,135.5462325,34.70590463,0.67627722,Google Street View
465_2,Trainning,2021,135.5462325,34.70590463,0.67627722,Google Street View
4660_2,Trainning,2021,135.8334537,34.99155556,119.6643753,Google Street View
4661_2,Trainning,2021,135.8335884,34.99155556,117.3796997,Google Street View
4663_2,Trainning,2021,135.8338579,34.99155556,97.39168549,Google Street View
4665_2,Trainning,2021,135.8341274,34.99155556,55.30344772,Google Street View
4674_2,Trainning,2021,135.8349363,34.99168196,279.0674133,Google Street View
4675_2,Trainning,2021,135.8350646,34.9916482,279.4955139,Google Street View
4676_2,Trainning,2021,135.8351929,34.99161444,279.9759216,Google Street View
4679_2,Trainning,2021,135.8355778,34.99151315,282.9828491,Google Street View
467_1,Trainning,2021,135.5462473,34.70612584,0.50811559,Google Street View
467_2,Trainning,2021,135.5462473,34.70612584,0.50811559,Google Street View
4681_2,Trainning,2021,135.8358344,34.99144563,283.8970337,Google Street View
4683_2,Trainning,2021,135.836091,34.99137811,285.4973755,Google Street View
468_1,Trainning,2021,135.5462546,34.70623645,0.642724693,Google Street View
4695_1,Trainning,2021,135.8376304,34.99097298,91.81132507,Google Street View
4696_1,Trainning,2021,135.8377587,34.99093922,95.14842987,Google Street View
4696_2,Trainning,2021,135.8377587,34.99093922,95.14842987,Google Street View
4697_1,Trainning,2021,135.837887,34.99090546,96.98587799,Google Street View
4699_1,Trainning,2021,135.8381436,34.99083794,101.4862137,Google Street View
469_1,Trainning,2021,135.546262,34.70634706,359.5776062,Google Street View
469_2,Trainning,2021,135.546262,34.70634706,359.5776062,Google Street View
46_1,Trainning,2021,135.5658279,34.73980122,47.06322861,Google Street View
4700_1,Trainning,2021,135.8382719,34.99080418,107.3871002,Google Street View
4701_1,Trainning,2021,135.8384002,34.99077042,111.2856369,Google Street View
4704_2,Trainning,2021,135.8387851,34.99066913,117.2986908,Google Street View
4705_1,Trainning,2021,135.8389134,34.99063537,115.9236908,Google Street View
4705_2,Trainning,2021,135.8389134,34.99063537,115.9236908,Google Street View
4707_1,Trainning,2021,135.8391699,34.99056785,108.927742,Google Street View
4709_1,Trainning,2021,135.8394265,34.99050033,107.8608017,Google Street View
4709_2,Trainning,2021,135.8394265,34.99050033,107.8608017,Google Street View
470_1,Trainning,2021,135.5462694,34.70645767,281.8312988,Google Street View
470_2,Trainning,2021,135.5462694,34.70645767,281.8312988,Google Street View
4711_1,Trainning,2021,135.8274167,34.98544444,192.6869354,Google Street View
4711_2,Trainning,2021,135.8274167,34.98544444,192.6869354,Google Street View
4715_1,Trainning,2021,135.8275168,34.98587834,193.0770874,Google Street View
4715_2,Trainning,2021,135.8275168,34.98587834,193.0770874,Google Street View
4716_1,Trainning,2021,135.8275418,34.98598682,193.3119659,Google Street View
4721_1,Trainning,2021,135.827667,34.9865292,192.5032806,Google Street View
4722_1,Trainning,2021,135.827692,34.98663767,192.7338257,Google Street View
4723_1,Trainning,2021,135.8277171,34.98674615,193.1545715,Google Street View
4723_2,Trainning,2021,135.8277171,34.98674615,193.1545715,Google Street View
4724_1,Trainning,2021,135.8277421,34.98685462,192.9458771,Google Street View
4724_2,Trainning,2021,135.8277421,34.98685462,192.9458771,Google Street View
4725_1,Trainning,2021,135.8277671,34.9869631,12.35205555,Google Street View
4728_1,Trainning,2021,135.8278422,34.98728852,6.345442295,Google Street View
4748_2,Trainning,2021,135.8400255,34.99034778,70.07030487,Google Street View
4772_2,Trainning,2021,135.843057,34.99022373,253.4284668,Google Street View
4777_2,Trainning,2021,135.8436945,34.99040224,253.4331055,Google Street View
4786_2,Trainning,2021,135.844842,34.99072355,254.0052948,Google Street View
47_2,Trainning,2021,135.5659288,34.73987457,47.17436218,Google Street View
4861_2,Trainning,2021,135.8175171,34.98123451,269.9474182,Google Street View
4862_1,Trainning,2021,135.8176518,34.9812297,270.5473022,Google Street View
4864_1,Trainning,2021,135.817921,34.98122009,270.6930542,Google Street View
4867_1,Trainning,2021,135.8183249,34.98120566,270.5623169,Google Street View
4868_1,Trainning,2021,135.8184595,34.98120085,270.6412354,Google Street View
4869_2,Trainning,2021,135.8185941,34.98119605,270.7047424,Google Street View
4870_1,Trainning,2021,135.8187287,34.98119124,270.9963684,Google Street View
4870_2,Trainning,2021,135.8187287,34.98119124,270.9963684,Google Street View
4871_1,Trainning,2021,135.8188633,34.98118643,271.0812378,Google Street View
4872_2,Trainning,2021,135.8189979,34.98118162,271.0411987,Google Street View
4873_1,Trainning,2021,135.8191326,34.98117681,271.0329895,Google Street View
4873_2,Trainning,2021,135.8191326,34.98117681,271.0329895,Google Street View
4874_2,Trainning,2021,135.8192672,34.98117201,270.8619385,Google Street View
4875_1,Trainning,2021,135.8194018,34.9811672,271.4836731,Google Street View
4875_2,Trainning,2021,135.8194018,34.9811672,271.4836731,Google Street View
4876_2,Trainning,2021,135.8195364,34.98116239,271.4095764,Google Street View
4877_2,Trainning,2021,135.819671,34.98115758,271.4423828,Google Street View
4878_1,Trainning,2021,135.8198057,34.98115278,271.1799316,Google Street View
4878_2,Trainning,2021,135.8198057,34.98115278,271.1799316,Google Street View
4879_1,Trainning,2021,135.8199403,34.98114797,270.8835449,Google Street View
4879_2,Trainning,2021,135.8199403,34.98114797,270.8835449,Google Street View
4880_2,Trainning,2021,135.8200749,34.98114316,270.7494202,Google Street View
4882_1,Trainning,2021,135.8203441,34.98113354,270.5911255,Google Street View
4882_2,Trainning,2021,135.8203441,34.98113354,270.5911255,Google Street View
4883_1,Trainning,2021,135.8204788,34.98112874,271.1220703,Google Street View
4883_2,Trainning,2021,135.8204788,34.98112874,271.1220703,Google Street View
48_1,Trainning,2021,135.5660297,34.73994792,47.2791214,Google Street View
4900_1,Trainning,2021,135.8227673,34.981047,270.8552246,Google Street View
4900_2,Trainning,2021,135.8227673,34.981047,270.8552246,Google Street View
4903_1,Trainning,2021,135.8231712,34.98103258,271.0368042,Google Street View
4904_2,Trainning,2021,135.8233058,34.98102777,270.8832397,Google Street View
4905_2,Trainning,2021,135.8234404,34.98102296,270.8648987,Google Street View
4906_2,Trainning,2021,135.823575,34.98101815,271.0852051,Google Street View
4907_2,Trainning,2021,135.8237096,34.98101335,271.2196045,Google Street View
4908_2,Trainning,2021,135.8238442,34.98100854,270.9122925,Google Street View
4909_1,Trainning,2021,135.8239789,34.98100373,194.3791504,Google Street View
4915_1,Trainning,2021,135.8247277,34.9811611,267.2412415,Google Street View
4915_2,Trainning,2021,135.8247277,34.9811611,267.2412415,Google Street View
4916_1,Trainning,2021,135.8248566,34.98119332,264.8751831,Google Street View
4917_1,Trainning,2021,135.8249855,34.98122554,259.3632507,Google Street View
4917_2,Trainning,2021,135.8249855,34.98122554,259.3632507,Google Street View
4919_2,Trainning,2021,135.8251944,34.98127778,255.1273804,Google Street View
4920_2,Trainning,2021,135.8253095,34.98133529,248.8720093,Google Street View
4921_1,Trainning,2021,135.8254245,34.9813928,246.3581848,Google Street View
4921_2,Trainning,2021,135.8254245,34.9813928,246.3581848,Google Street View
4922_2,Trainning,2021,135.8255395,34.98145031,241.9987946,Google Street View
4923_2,Trainning,2021,135.8256545,34.98150782,240.2312012,Google Street View
4924_1,Trainning,2021,135.8257696,34.98156533,237.7461853,Google Street View
49_2,Trainning,2021,135.5661307,34.74002127,47.4563942,Google Street View
52_1,Trainning,2021,135.5664335,34.74024133,46.85422516,Google Street View
53_1,Trainning,2021,135.5665345,34.74031468,46.8764267,Google Street View
54_1,Trainning,2021,135.5666354,34.74038803,46.88275146,Google Street View
552_1,Trainning,2021,135.5463333,34.71524199,250.0067596,Google Street View
55_1,Trainning,2021,135.5667363,34.74046138,46.85056305,Google Street View
56637_2,Trainning,2021,139.7392921,35.64551174,52.73105621,Google Street View
56638_2,Trainning,2021,139.7393531,35.64560937,50.35372543,Google Street View
56640_2,Trainning,2021,139.7394751,35.64580463,34.17893219,Google Street View
56641_2,Trainning,2021,139.7395361,35.64590226,30.85414696,Google Street View
56644_1,Trainning,2021,139.7397192,35.64619515,29.64857292,Google Street View
56648_2,Trainning,2021,139.7399633,35.64658567,30.013237,Google Street View
56654_1,Trainning,2021,139.7403294,35.64717144,100.0922699,Google Street View
56654_2,Trainning,2021,139.7403294,35.64717144,100.0922699,Google Street View
56655_2,Trainning,2021,139.7403904,35.64726907,30.4213829,Google Street View
56658_2,Trainning,2021,139.7405734,35.64756196,29.99503708,Google Street View
56662_2,Trainning,2021,139.7410316,35.64769688,34.16835022,Google Street View
56666_1,Trainning,2021,139.7415682,35.64773815,85.85612488,Google Street View
56666_2,Trainning,2021,139.7415682,35.64773815,85.85612488,Google Street View
56670_2,Trainning,2021,139.7421048,35.64777943,86.45849609,Google Street View
56674_1,Trainning,2021,139.7426414,35.6478207,320.9324341,Google Street View
56675_1,Trainning,2021,139.7427755,35.64783102,301.4684143,Google Street View
56676_2,Trainning,2021,139.7429097,35.64784134,88.82049561,Google Street View
56_1,Trainning,2021,135.5668373,34.74053473,18.20262337,Google Street View
57030_1,Trainning,2021,139.7641353,35.68496739,282.0210571,Google Street View
57031_1,Trainning,2021,139.7640044,35.68499356,283.2990112,Google Street View
57045_1,Trainning,2021,139.7728483,35.68272737,295.262085,Google Street View
57045_2,Trainning,2021,139.7728483,35.68272737,295.262085,Google Street View
57046_1,Trainning,2021,139.7727274,35.68277572,294.5235291,Google Street View
57047_2,Trainning,2021,139.7726065,35.68282408,295.963623,Google Street View
57050_2,Trainning,2021,139.7722438,35.68296914,294.6366882,Google Street View
57051_1,Trainning,2021,139.7721229,35.68301749,294.4384155,Google Street View
57051_2,Trainning,2021,139.7721229,35.68301749,294.4384155,Google Street View
57053_1,Trainning,2021,139.7718812,35.6831142,292.7907715,Google Street View
57063_1,Trainning,2021,139.7744264,35.68385275,194.2997589,Google Street View
57070_1,Trainning,2021,139.7740715,35.68314292,207.001297,Google Street View
57078_2,Trainning,2021,139.7656389,35.68461111,202.7625885,Google Street View
57102_2,Trainning,2021,139.7659293,35.6845385,288.0228577,Google Street View
57110_2,Trainning,2021,139.7702592,35.68361954,285.141449,Google Street View
57194_1,Trainning,2021,135.5677457,34.74119488,226.9901581,Google Street View
57194_2,Trainning,2021,135.5677457,34.74119488,226.9901581,Google Street View
575_1,Trainning,2021,135.5254008,34.69717316,277.4183044,Google Street View
575_2,Trainning,2021,135.5254008,34.69717316,277.4183044,Google Street View
57716_2,Trainning,2021,135.5269586,34.69736598,76.9845047,Google Street View
57735_2,Trainning,2021,135.5294515,34.69784539,77.51197815,Google Street View
579_1,Trainning,2021,135.525909,34.69716412,277.4359131,Google Street View
580_1,Trainning,2021,135.5260402,34.69718935,277.1022034,Google Street View
584_2,Trainning,2021,135.526565,34.69729028,257.4801025,Google Street View
585_1,Trainning,2021,135.5266962,34.69731551,77.08335876,Google Street View
585_2,Trainning,2021,135.5266962,34.69731551,77.08335876,Google Street View
58_1,Trainning,2021,135.5670392,34.74068143,46.12854004,Google Street View
58_2,Trainning,2021,135.5670392,34.74068143,46.12854004,Google Street View
590_1,Trainning,2021,135.5273523,34.69744168,77.23017883,Google Street View
590_2,Trainning,2021,135.5273523,34.69744168,77.23017883,Google Street View
592_1,Trainning,2021,135.5276147,34.69749214,77.05821228,Google Street View
592_2,Trainning,2021,135.5276147,34.69749214,77.05821228,Google Street View
593_1,Trainning,2021,135.5277459,34.69751737,76.76517487,Google Street View
594_1,Trainning,2021,135.5278771,34.6975426,76.5198822,Google Street View
594_2,Trainning,2021,135.5278771,34.6975426,76.5198822,Google Street View
595_1,Trainning,2021,135.5280083,34.69756784,76.48590851,Google Street View
596_2,Trainning,2021,135.5281395,34.69759307,76.70368195,Google Street View
599_1,Trainning,2021,135.5285331,34.69766876,75.87325287,Google Street View
59_1,Trainning,2021,135.5671401,34.74075478,46.47257996,Google Street View
600_1,Trainning,2021,135.5286643,34.697694,71.25598907,Google Street View
600_2,Trainning,2021,135.5286643,34.697694,71.25598907,Google Street View
601_1,Trainning,2021,135.5287955,34.69771923,70.36639404,Google Street View
601_2,Trainning,2021,135.5287955,34.69771923,70.36639404,Google Street View
602_1,Trainning,2021,135.5289267,34.69774446,72.65856171,Google Street View
604_1,Trainning,2021,135.5291891,34.69779492,76.14431,Google Street View
604_2,Trainning,2021,135.5291891,34.69779492,76.14431,Google Street View
611_1,Trainning,2021,135.5301076,34.69797155,76.22198486,Google Street View
612_1,Trainning,2021,135.5302388,34.69799678,76.23933411,Google Street View
613_1,Trainning,2021,135.53037,34.69802201,76.78749084,Google Street View
613_2,Trainning,2021,135.53037,34.69802201,76.78749084,Google Street View
614_1,Trainning,2021,135.5305012,34.69804724,76.77387238,Google Street View
617_1,Trainning,2021,135.5308948,34.69812294,76.32850647,Google Street View
619_2,Trainning,2021,135.5311572,34.6981734,76.75930023,Google Street View
61_1,Trainning,2021,135.567342,34.74090148,46.72889709,Google Street View
61_2,Trainning,2021,135.567342,34.74090148,46.72889709,Google Street View
622_1,Trainning,2021,135.5315508,34.6982491,81.49420166,Google Street View
